10.1371/journal.ppat.1002460	22216007
10.1094/MPMI-03-10-0075	20879840
10.1094/MPMI-23-5-0566	20367465
10.1094/MPMI-06-10-0129	20795857
10.1094/MPMI-06-10-0129	20795857
10.1094/MPMI-06-10-0129	20795857
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
10.1371/journal.ppat.1002310	22028654
